Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,mfi_str_M1,mfi_str_W1,mfi_str_D1,zcol_M1,zcol_W1,zcol_D1
2025-06-09 09:00:00,1.36776,1.3691,1.36691,1.36883,1.3678,1.36915,1.36696,1.36886,26661,1.36778,1.369125,1.366935,1.368845,1.36803,-0.03235513048,0.10299907216,1.36999339488,1.36823536501,1.36840760493,1.39081006333,1.38501387386,1.3792504114,1.42598706608,1.4118360857,1.40121369865,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821424553,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,--,++,-+,red,gray,gray
2025-06-09 13:00:00,1.36883,1.37076,1.36705,1.36746,1.36886,1.37081,1.36708,1.36749,42952,1.368845,1.370785,1.367065,1.367475,1.368925,-0.03358351837,0.029569734,1.36977217219,1.36841250688,1.36842158394,1.390652057,1.38479362161,1.37902238459,1.42588149031,1.41169492224,1.40117933269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866083069,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,0,1,0,0,4,++,--,++,-+,red,gray,gray
2025-06-09 17:00:00,1.36746,1.37007,1.36723,1.36999,1.36749,1.37017,1.36724,1.37008,20114,1.367475,1.37012,1.367235,1.370035,1.3686775,-0.03833404315,-0.01604494635,1.36967315895,1.36856969352,1.36833076715,1.39053720242,1.38455496485,1.37881488798,1.42578099564,1.41155708996,1.40113510121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01434324351,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,--,++,-+,red,gray,gray
2025-06-09 21:00:00,1.36999,1.3705,1.36893,1.36986,1.37008,1.37059,1.36944,1.3699,11208,1.370035,1.370545,1.369185,1.36988,1.369865,-0.02629344064,0.03390904617,1.36959791595,1.36855816933,1.36827061372,1.39042981813,1.3842895564,1.37857614128,1.42568105931,1.41141720974,1.40108638523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01213418986,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,--,++,++,red,gray,gray
2025-06-10 01:00:00,1.36986,1.37157,1.36942,1.37065,1.3699,1.37163,1.3695,1.37069,22778,1.36988,1.3716,1.36946,1.37067,1.37053,-0.00515366855,0.11149763939,1.36960211472,1.36848433567,1.36840149098,1.3903347359,1.38402670083,1.37827287242,1.42558301274,1.41128760798,1.40103477839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939503029,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,++,++,red,gray,gray
2025-06-10 05:00:00,1.37065,1.37287,1.37045,1.37069,1.37069,1.3729,1.37051,1.37074,33396,1.37067,1.372885,1.37048,1.370715,1.3716825,0.02436744974,0.20365868349,1.36960733667,1.36842754371,1.36845669278,1.39024830628,1.38377539718,1.37793889088,1.42547848883,1.41116713542,1.40097384243,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00720146125,0,1,-1,1,0,1,1,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,++,++,red,gray,gray
2025-06-10 09:00:00,1.37069,1.37086,1.36842,1.36912,1.37074,1.3709,1.36843,1.36915,26612,1.370715,1.37088,1.368425,1.369135,1.3696525,0.03263505632,0.17842826166,1.36952042616,1.36848972574,1.36873835423,1.39016214554,1.38354761723,1.37763649703,1.42536837348,1.41104310265,1.40090548241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922516158,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,--,++,++,red,gray,gray
2025-06-10 13:00:00,1.36912,1.36937,1.36678,1.36832,1.36915,1.36939,1.36681,1.36836,44302,1.369135,1.36938,1.366795,1.36834,1.3680875,0.03205751181,0.10411850192,1.3694009703,1.36851319753,1.36909668338,1.39007816076,1.38333116055,1.37734380594,1.42525921996,1.4109341301,1.40082891656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583495102,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,++,++,red,gray,gray
2025-06-10 17:00:00,1.36832,1.36929,1.36697,1.36698,1.36836,1.36932,1.36702,1.36712,22552,1.36834,1.369305,1.366995,1.36705,1.36815,0.02311378638,0.00866901275,1.36929551104,1.36868217284,1.3696138467,1.38999666457,1.38313850309,1.37704354694,1.42515373132,1.41083653727,1.40074585117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01024299397,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,--,++,++,red,gray,gray
2025-06-10 21:00:00,1.36698,1.36747,1.36636,1.36723,1.36712,1.36807,1.36647,1.36727,15045,1.36705,1.36777,1.366415,1.36725,1.3670925,0.00121890959,-0.10880703517,1.36926701019,1.36891315123,1.36962157736,1.38993675823,1.38295675758,1.37671248674,1.42504912593,1.41074711007,1.40065829317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900631439,1,0,1,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,--,++,+-,red,gray,gray
2025-06-11 01:00:00,1.36723,1.36836,1.367,1.36812,1.36727,1.36839,1.36704,1.36819,17145,1.36725,1.368375,1.36702,1.368155,1.3676975,-0.02596865083,-0.19561250173,1.36922166326,1.36925931983,1.36931476189,1.38988289016,1.38278086199,1.37638285477,1.42494486432,1.41066834565,1.40054707239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790317877,0,0,0,0,1,-1,0,1,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,--,++,+-,red,gray,gray
2025-06-11 05:00:00,1.36812,1.36842,1.36738,1.36822,1.36819,1.36847,1.36741,1.36825,24638,1.368155,1.368445,1.367395,1.368235,1.36792,-0.03590949359,-0.17650722535,1.3692711507,1.36930846735,1.36908180951,1.38981339139,1.38258184631,1.3760942414,1.4248409058,1.4105905094,1.40043204064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426170955,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,++,+-,red,gray,gray
2025-06-11 09:00:00,1.36822,1.36902,1.36497,1.36634,1.36825,1.36906,1.36501,1.36637,39871,1.368235,1.36904,1.36499,1.366355,1.367015,-0.03882628295,-0.11941566663,1.36936798526,1.36915584643,1.36868394761,1.38972076902,1.38238944911,1.37582463136,1.42473362223,1.41051472396,1.40033371049,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01015775877,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,1,0,0,4,++,--,++,+-,red,gray,gray
2025-06-11 13:00:00,1.36634,1.36786,1.36539,1.36565,1.36637,1.36791,1.3654,1.36567,46555,1.366355,1.367885,1.365395,1.36566,1.36664,-0.04539221844,-0.08323764462,1.36954602485,1.36903011563,1.36848665809,1.38961868172,1.38219532276,1.37555206867,1.4246256418,1.41043442471,1.40022988264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534851251,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,--,++,+-,red,gray,gray
2025-06-11 17:00:00,1.36565,1.36747,1.36496,1.36688,1.36567,1.36757,1.365,1.36757,28719,1.36566,1.36752,1.36498,1.367225,1.36625,-0.04600072541,-0.03843930858,1.36955421525,1.36878791367,1.36837332647,1.38951549429,1.38200081689,1.37530399312,1.42451331251,1.41035316109,1.40013222721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884431909,1,0,1,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,--,++,+-,red,gray,gray
2025-06-11 21:00:00,1.36688,1.36733,1.36611,1.36643,1.36757,1.36765,1.36614,1.36644,10845,1.367225,1.36749,1.366125,1.366435,1.3668075,-0.04712801141,-0.02269808845,1.369441391,1.36865161196,1.36810166118,1.38941838199,1.38181839295,1.3751034345,1.42439744165,1.4102767634,1.40004346174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01258644537,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,--,++,++,red,gray,green
2025-06-12 01:00:00,1.36643,1.36733,1.36542,1.36562,1.36644,1.36738,1.36552,1.36566,22214,1.366435,1.367355,1.36547,1.36564,1.3664125,-0.05466768443,-0.0419046069,1.36934205323,1.36856016047,1.36780932894,1.3893283159,1.3816161949,1.37491495113,1.42427894048,1.41020309703,1.39995439256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848563969,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,++,++,red,gray,green
2025-06-12 05:00:00,1.36562,1.36756,1.36445,1.36565,1.36566,1.36759,1.36451,1.36567,33222,1.36564,1.367575,1.36448,1.36566,1.3660275,-0.0603262305,-0.04879291254,1.36916901068,1.36836701541,1.36749746315,1.38924662134,1.3813734459,1.37476017316,1.42416105204,1.41012251507,1.39986073359,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931611583,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,--,++,++,red,gray,green
2025-06-12 09:00:00,1.36565,1.36614,1.3618,1.36184,1.36567,1.36617,1.36182,1.36186,45420,1.36566,1.366155,1.36181,1.36185,1.3639825,-0.07945470699,-0.11123876726,1.36905581755,1.36815113848,1.36735947052,1.38914705256,1.38111061052,1.37461046218,1.42404753467,1.41004334119,1.39976281182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956627037,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,--,++,++,red,gray,green
2025-06-12 13:00:00,1.36184,1.36271,1.36048,1.36071,1.36186,1.36275,1.36052,1.36075,44958,1.36185,1.36273,1.3605,1.36073,1.361615,-0.11164997011,-0.20790636518,1.36896844697,1.36791349617,1.36717007642,1.38900941714,1.38086600851,1.37443008094,1.42394072423,1.40997042985,1.39965234091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496018506,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,--,++,++,red,gray,green
2025-06-12 17:00:00,1.36071,1.36148,1.35993,1.36021,1.36075,1.36153,1.35997,1.36037,18876,1.36073,1.361505,1.35995,1.36029,1.3607275,-0.15510671936,-0.31874849418,1.36881818181,1.36777524665,1.36694156113,1.388838272,1.38062635381,1.37424000503,1.4238343231,1.40990519196,1.3995302934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823797415,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,--,++,++,red,gray,green
2025-06-12 21:00:00,1.36021,1.36341,1.35919,1.36269,1.36037,1.36348,1.35927,1.36273,35417,1.36029,1.363445,1.35923,1.36271,1.3613375,-0.19139281747,-0.36408251613,1.36865062937,1.36760490332,1.36634974891,1.38867292625,1.38038105647,1.37405735782,1.42372323737,1.40985259456,1.39940445803,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01190106446,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,--,++,+-,red,gray,gray
2025-06-13 01:00:00,1.36269,1.36498,1.36165,1.36495,1.36273,1.36505,1.36175,1.36497,49405,1.36271,1.365015,1.3617,1.36496,1.3633575,-0.21126692035,-0.31178714046,1.36846596557,1.36740772791,1.36540279913,1.38849570236,1.38011571908,1.37390640612,1.42360919695,1.40980829158,1.39924944443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670984718,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,++,+-,red,gray,gray
2025-06-13 05:00:00,1.36495,1.36518,1.36121,1.36158,1.36497,1.36525,1.36126,1.36163,47988,1.36496,1.365215,1.361235,1.361605,1.363225,-0.21489521422,-0.19283859707,1.3683383913,1.36697957442,1.3644677393,1.38830662144,1.37985006964,1.37375261477,1.4235040134,1.40976361007,1.39906307676,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082937401,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,--,++,+-,red,gray,gray
2025-06-13 09:00:00,1.36158,1.36506,1.36134,1.36159,1.36163,1.36509,1.36138,1.36163,47261,1.361605,1.365075,1.36136,1.36161,1.3632175,-0.19688707299,-0.01509596211,1.36819024581,1.36630900261,1.36384169144,1.38810045153,1.37960861383,1.37363827316,1.42339590594,1.40971254308,1.39887716998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786060388,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,--,++,+-,red,gray,gray
2025-06-13 13:00:00,1.36159,1.36327,1.35661,1.35857,1.36163,1.36333,1.35667,1.3586,62928,1.36161,1.3633,1.35664,1.358585,1.35997,-0.19460406607,0.03653236927,1.36802388075,1.36561131479,1.36374485315,1.38789519365,1.37937804812,1.37354685336,1.42328512767,1.40965920598,1.39869706811,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01058352403,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,++,+-,red,gray,gray
2025-06-13 17:00:00,1.35857,1.36008,1.35735,1.35784,1.3586,1.36013,1.35793,1.35848,53479,1.358585,1.360105,1.35764,1.35816,1.3588725,-0.2060753386,-0.00674156871,1.36771300531,1.36507708794,1.36364088252,1.38769642743,1.37914494725,1.37349201944,1.4231800345,1.40960729952,1.39850224472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460928589,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,0,0,1,0,3,--,--,++,+-,red,gray,gray
2025-06-15 21:00:00,1.35784,1.3597,1.35767,1.35901,1.35848,1.36025,1.35781,1.35909,36768,1.35816,1.359975,1.35774,1.35905,1.3588575,-0.23430803975,-0.12652503883,1.36724392798,1.36486213945,1.36355620602,1.38751160802,1.37892626639,1.37337909239,1.42307439117,1.40956121669,1.39830472913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607865535,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,--,-+,-+,red,red,red
2025-06-16 01:00:00,1.35901,1.36071,1.35883,1.3602,1.35909,1.36077,1.35887,1.36025,30134,1.35905,1.36074,1.35885,1.360225,1.359795,-0.25280210191,-0.18185575439,1.36674266428,1.36465749702,1.36283896481,1.38733330343,1.37873642518,1.37322345732,1.42296655459,1.40951363636,1.39812092893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627198513,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,--,-+,-+,red,red,red
2025-06-16 05:00:00,1.3602,1.3602,1.35696,1.35723,1.36025,1.36025,1.35702,1.35726,40267,1.360225,1.360225,1.35699,1.357245,1.3586075,-0.27967055951,-0.23413959616,1.36632688242,1.36447749739,1.36204567185,1.38716927755,1.37855385381,1.37307423799,1.42285783694,1.40944881389,1.39794489817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803387389,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,--,-+,-+,red,red,red
2025-06-16 09:00:00,1.35723,1.35745,1.3558,1.35598,1.35726,1.35748,1.35585,1.356,28511,1.357245,1.357465,1.355825,1.35599,1.356645,-0.29180594504,-0.19710101652,1.36609846838,1.36391406022,1.36140803748,1.38701167331,1.37839201102,1.37289830452,1.42276067424,1.40938014945,1.39777562804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575216583,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,--,-+,-+,red,red,red
2025-06-16 13:00:00,1.35598,1.35651,1.35396,1.35551,1.356,1.35657,1.354,1.35553,54954,1.35599,1.35654,1.35398,1.35552,1.35526,-0.30463956546,-0.16222119983,1.36587743236,1.36328386519,1.36108542998,1.38685741294,1.378233429,1.37274533968,1.42267133558,1.4093094943,1.39760411327,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.00465844161,1,0,1,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,--,-+,-+,red,red,red
2025-06-16 17:00:00,1.35551,1.35803,1.35532,1.357,1.35553,1.35805,1.35537,1.35718,23343,1.35552,1.35804,1.355345,1.35709,1.3566925,-0.30835126839,-0.10595623779,1.36567282217,1.36273056954,1.36058984399,1.38668862178,1.37805604847,1.37260341793,1.42257908403,1.40923596643,1.3974358729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01154521698,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,--,-+,-+,red,red,red
2025-06-16 21:00:00,1.357,1.35822,1.35619,1.35762,1.35718,1.35827,1.35677,1.35766,17548,1.35709,1.358245,1.35648,1.35764,1.3573625,-0.31585302819,-0.08005492703,1.36523414355,1.36236362335,1.35980087519,1.38652358109,1.37787262032,1.37243905269,1.42248436497,1.40916377344,1.3972806585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01005812628,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,1,0,3,--,--,-+,-+,red,red,red
2025-06-17 01:00:00,1.35762,1.3581,1.35688,1.35729,1.35766,1.35818,1.35692,1.35733,26897,1.35764,1.35814,1.3569,1.35731,1.35752,-0.31191637358,-0.02739559251,1.36474478635,1.36189410793,1.35889270015,1.38635716445,1.37769366358,1.37226849232,1.42238695286,1.40910792034,1.39713721643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461017957,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,-+,-+,red,red,red
2025-06-17 05:00:00,1.35729,1.35837,1.35632,1.35695,1.35733,1.35841,1.35636,1.35697,29853,1.35731,1.35839,1.35634,1.35696,1.357365,-0.291119716,0.07735407044,1.36429191817,1.36123796944,1.35845266012,1.38619020192,1.37753423334,1.37209147784,1.42228932169,1.40905870179,1.39699562118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686698154,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,-+,-+,red,red,red
2025-06-17 09:00:00,1.35695,1.35838,1.35563,1.35827,1.35697,1.35841,1.35568,1.35831,33374,1.35696,1.358395,1.355655,1.35829,1.357025,-0.26122578452,0.18490134665,1.36394600139,1.36049072326,1.3582346281,1.38603039628,1.37737320182,1.37193606673,1.42219697601,1.40900880393,1.39688058214,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820998382,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,-+,-+,red,red,red
2025-06-17 13:00:00,1.35827,1.36201,1.35741,1.36134,1.35831,1.36207,1.35743,1.36139,51073,1.35829,1.36204,1.35742,1.361365,1.35973,-0.22231419685,0.29494827683,1.36353534743,1.36001594535,1.35809170248,1.38585811655,1.37723668906,1.37177360888,1.42210192435,1.40895546143,1.39677016143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904587551,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,-+,-+,red,red,red
2025-06-17 17:00:00,1.36134,1.36934,1.36093,1.3675,1.36139,1.36941,1.36097,1.36832,49333,1.361365,1.369375,1.36095,1.36791,1.3651625,-0.14850034311,0.4995014789,1.36300532071,1.35968426468,1.35794636198,1.38566044108,1.37711474926,1.37160460568,1.42200494975,1.40890788434,1.39666736517,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01707781809,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,--,-+,-+,red,red,red
2025-06-17 21:00:00,1.3675,1.36915,1.36622,1.36761,1.36832,1.3692,1.36692,1.36763,20106,1.36791,1.369175,1.36657,1.36762,1.3678725,-0.05471949914,0.71418593684,1.36240952681,1.3594137316,1.35776208959,1.38544984624,1.37701598109,1.3713804261,1.42191142203,1.40886291488,1.39656997027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01295633144,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,--,-+,+-,red,red,gray
2025-06-18 01:00:00,1.36761,1.36778,1.36566,1.36583,1.36763,1.36786,1.36574,1.36587,29675,1.36762,1.36782,1.3657,1.36585,1.36676,0.029673403,0.8167800407,1.36196975551,1.35915764015,1.35815567167,1.38524993224,1.37688209962,1.37109320769,1.42182002568,1.4088208852,1.3964728177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714406066,0,0,0,1,0,1,1,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,-+,+-,red,red,gray
2025-06-18 05:00:00,1.36583,1.3672,1.36508,1.3666,1.36587,1.36723,1.36511,1.36666,32335,1.36585,1.367215,1.365095,1.36663,1.366155,0.11057576259,0.84995027604,1.36161535124,1.35889106013,1.35955703733,1.38505257345,1.37672219781,1.37078833393,1.42172970068,1.40877104234,1.39637708633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655636307,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,-+,+-,red,red,gray
2025-06-18 09:00:00,1.3666,1.36704,1.36343,1.36473,1.36666,1.36708,1.36348,1.36476,31784,1.36663,1.36706,1.363455,1.364745,1.3652575,0.16173268409,0.71988432773,1.36130032423,1.35899592761,1.36122012987,1.3848512524,1.37656633966,1.37051036823,1.42163566301,1.40871526534,1.39628297462,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01134218475,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,--,-+,+-,red,red,gray
2025-06-18 13:00:00,1.36473,1.3696,1.36448,1.36767,1.36476,1.36965,1.36449,1.36771,60548,1.364745,1.369625,1.364485,1.36769,1.367055,0.17804357744,0.47144973523,1.36099760698,1.35976674916,1.36232810389,1.38463705293,1.37639408803,1.37029998975,1.42154179521,1.40865597235,1.39620229424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848913259,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,--,-+,+-,red,red,gray
2025-06-18 17:00:00,1.36767,1.37034,1.36544,1.36934,1.36771,1.37035,1.36567,1.36953,69613,1.36769,1.370345,1.365555,1.369435,1.36795,0.17839048328,0.23682058879,1.36069202183,1.36077996802,1.36309348312,1.38442208605,1.37623596825,1.37009190181,1.42144844827,1.40859657977,1.39612549011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688089868,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,--,-+,+-,red,red,gray
2025-06-18 21:00:00,1.36934,1.37008,1.36816,1.37007,1.36953,1.37025,1.36906,1.37013,15362,1.369435,1.370165,1.36861,1.3701,1.3693875,0.19911573765,0.17007899445,1.36061802015,1.36152747201,1.36352628649,1.38422150081,1.37608476883,1.36988971353,1.42135529589,1.40854381548,1.39603918463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101223799,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,--,-+,-+,red,red,green
2025-06-19 01:00:00,1.37007,1.37217,1.37005,1.37073,1.37013,1.37222,1.37009,1.37077,28231,1.3701,1.372195,1.37007,1.37075,1.3711325,0.23668709346,0.23269273159,1.36096759552,1.36210591301,1.36423202919,1.38402718619,1.37591986394,1.36959795725,1.42126554709,1.40849530125,1.39593870418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752718643,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,--,-+,-+,red,red,green
2025-06-19 05:00:00,1.37073,1.37303,1.37066,1.37083,1.37077,1.37308,1.37072,1.37088,34838,1.37075,1.373055,1.37069,1.370855,1.3718725,0.28692146027,0.36044741307,1.36149874202,1.36249986139,1.36497562336,1.38383089758,1.37575113914,1.36928250262,1.42117674591,1.40844996734,1.39583242845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678856421,0,1,-1,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,--,-+,-+,red,red,green
2025-06-19 09:00:00,1.37083,1.37217,1.37028,1.3718,1.37088,1.37223,1.3703,1.37183,31125,1.370855,1.3722,1.37029,1.371815,1.371245,0.31661634742,0.37048832,1.36190345417,1.36306925371,1.36585799868,1.3836431066,1.37557839116,1.3689758849,1.42108609804,1.40840194173,1.39572550187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613654618,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,--,-+,-+,red,red,green
2025-06-19 13:00:00,1.3718,1.37463,1.37112,1.37312,1.37183,1.37471,1.37118,1.37317,36022,1.371815,1.37467,1.37115,1.373145,1.37291,0.35152872368,0.37193198071,1.36223049616,1.363679347,1.36691289895,1.3834727908,1.37541892041,1.36870585887,1.42099004738,1.40835007717,1.39562235602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977180612,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,--,-+,-+,red,red,green
2025-06-19 17:00:00,1.37312,1.37318,1.36961,1.36992,1.37317,1.37322,1.36967,1.37009,20648,1.373145,1.3732,1.36964,1.370005,1.37142,0.36266699188,0.26255529868,1.36246334261,1.36439286612,1.36790481916,1.3833067482,1.37525516731,1.36840884832,1.42089122763,1.40829934723,1.39552360702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01724137931,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,--,-+,-+,red,red,green
2025-06-19 21:00:00,1.36992,1.37034,1.36873,1.36914,1.37009,1.37139,1.36876,1.36918,16835,1.370005,1.370865,1.368745,1.36916,1.369805,0.34648500343,0.06916563716,1.36281654702,1.36523532036,1.36857285533,1.38315332968,1.37508739154,1.36806285278,1.4207913371,1.40824662471,1.39543009239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01259281259,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,--,-+,-+,red,red,green
